id,symbol,seqnames,strand,TSS,CAGE_representative_TSS,type
ENSG00000166748,AGBL1,chr15,+,86685227,86685227,protein_coding
ENSG00000166750,SLFN5,chr17,+,33570055,33570091,protein_coding
ENSG00000166762,CATSPER2,chr15,-,43960316,43941042,protein_coding
ENSG00000166770,ZNF667-AS1,chr19,+,56988619,56989526,lincRNA
ENSG00000166780,C16orf45,chr16,+,15528152,15528364,protein_coding
ENSG00000166783,KIAA0430,chr16,-,15737023,15737003,protein_coding
ENSG00000166788,SAAL1,chr11,-,18127638,18127614,protein_coding
ENSG00000166793,YPEL4,chr11,-,57417417,57417385,protein_coding
ENSG00000166794,PPIB,chr15,-,64455404,64455218,protein_coding
ENSG00000166796,LDHC,chr11,+,18433854,18433885,protein_coding
ENSG00000166797,FAM96A,chr15,-,64386217,64385994,protein_coding
ENSG00000166800,LDHAL6A,chr11,+,18477371,18477403,protein_coding
ENSG00000166801,FAM111A,chr11,+,58910221,58912335,protein_coding
ENSG00000166803,KIAA0101,chr15,-,64679886,64673640,protein_coding
ENSG00000166813,KIF7,chr15,-,90198682,90198690,protein_coding
ENSG00000166816,LDHD,chr16,-,75150669,75150678,protein_coding
ENSG00000166819,PLIN1,chr15,-,90222658,90222598,protein_coding
ENSG00000166821,PEX11A,chr15,-,90234014,90233983,protein_coding
ENSG00000166822,TMEM170A,chr16,-,75499395,75498567,protein_coding
ENSG00000166823,MESP1,chr15,-,90294541,90294071,protein_coding
ENSG00000166825,ANPEP,chr15,-,90358633,90358084,protein_coding
ENSG00000166828,SCNN1G,chr16,+,23194036,23194067,protein_coding
ENSG00000166831,RBPMS2,chr15,-,65067786,65067786,protein_coding
ENSG00000166833,NAV2,chr11,+,19372271,19734383,protein_coding
ENSG00000166839,ANKDD1A,chr15,+,65204101,65204101,protein_coding
ENSG00000166840,GLYATL1,chr11,+,58672871,58706962,protein_coding
ENSG00000166845,C18orf54,chr18,+,51884287,51884323,protein_coding
ENSG00000166847,DCTN5,chr16,+,23652713,23652787,protein_coding
ENSG00000166848,TERF2IP,chr16,+,75681684,75681716,protein_coding
ENSG00000166851,PLK1,chr16,+,23688977,23690211,protein_coding
ENSG00000166855,CLPX,chr15,-,65477680,65477675,protein_coding
ENSG00000166856,GPR182,chr12,+,57388230,57388276,protein_coding
ENSG00000166860,ZBTB39,chr12,-,57400230,57400271,protein_coding
ENSG00000166862,CACNG2,chr22,-,37099603,37099779,protein_coding
ENSG00000166863,TAC3,chr12,-,57422667,57410313,protein_coding
ENSG00000166866,MYO1A,chr12,-,57444982,57443901,protein_coding
ENSG00000166869,CHP2,chr16,+,23765948,23766351,protein_coding
ENSG00000166881,NEMP1,chr12,-,57481846,57472547,protein_coding
ENSG00000166884,OR4D6,chr11,+,59224411,59224411,protein_coding
ENSG00000166886,NAB2,chr12,+,57482677,57482897,protein_coding
ENSG00000166887,VPS39,chr15,-,42500514,42500502,protein_coding
ENSG00000166888,STAT6,chr12,-,57525922,57505136,protein_coding
ENSG00000166889,PATL1,chr11,-,59436453,59436489,protein_coding
ENSG00000166896,XRCC6BP1,chr12,+,58335324,58335350,protein_coding
ENSG00000166897,ELFN2,chr22,-,37823505,37823504,protein_coding
ENSG00000166900,STX3,chr11,+,59480929,59522851,protein_coding
ENSG00000166902,MRPL16,chr11,-,59578345,59578249,protein_coding
ENSG00000166908,PIP4K2C,chr12,+,57984957,57985029,protein_coding
ENSG00000166912,MTMR10,chr15,-,31283810,31283831,protein_coding
ENSG00000166913,YWHAB,chr20,+,43514317,43514358,protein_coding
ENSG00000166920,C15orf48,chr15,+,45722727,45722809,protein_coding
ENSG00000166922,SCG5,chr15,+,32933877,32933948,protein_coding
ENSG00000166923,GREM1,chr15,+,33010175,33010205,protein_coding
ENSG00000166924,NYAP1,chr7,+,100081550,100081556,protein_coding
ENSG00000166925,TSC22D4,chr7,-,100076902,100076823,protein_coding
ENSG00000166926,MS4A6E,chr11,+,60102304,60102304,protein_coding
ENSG00000166927,MS4A7,chr11,+,60145955,60146005,protein_coding
ENSG00000166928,MS4A14,chr11,+,60146003,60163958,protein_coding
ENSG00000166930,MS4A5,chr11,+,60197062,60197055,protein_coding
ENSG00000166938,DIS3L,chr15,+,66585555,66585906,protein_coding
ENSG00000166946,CCNDBP1,chr15,+,43477316,43477637,protein_coding
ENSG00000166947,EPB42,chr15,-,43513481,43513216,protein_coding
ENSG00000166948,TGM6,chr20,+,2361554,2361547,protein_coding
ENSG00000166949,SMAD3,chr15,+,67356101,67358180,protein_coding
ENSG00000166959,MS4A8,chr11,+,60467047,60467085,protein_coding
ENSG00000166960,CCDC178,chr18,-,31021065,30716047,protein_coding
ENSG00000166961,MS4A15,chr11,+,60524426,60524473,protein_coding
ENSG00000166963,MAP1A,chr15,+,43803156,43809826,protein_coding
ENSG00000166965,RCCD1,chr15,+,91498100,91498119,protein_coding
ENSG00000166971,AKTIP,chr16,-,53538323,53537118,protein_coding
ENSG00000166974,MAPRE2,chr18,+,32556892,32621385,protein_coding
ENSG00000166979,EVA1C,chr21,+,33784314,33785023,protein_coding
ENSG00000166984,TCP10L2,chr6,+,167559902,167559902,protein_coding
ENSG00000166986,MARS,chr12,+,57869228,57881854,protein_coding
ENSG00000166987,MBD6,chr12,+,57914493,57916634,protein_coding
ENSG00000166997,CNPY4,chr7,+,99717236,99717302,protein_coding
ENSG00000167004,PDIA3,chr15,+,44038590,44038636,protein_coding
ENSG00000167005,NUDT21,chr16,-,56486111,56485241,protein_coding
ENSG00000167011,NAT16,chr7,-,100823557,100823574,protein_coding
ENSG00000167014,C15orf43,chr15,+,45248900,45248911,protein_coding
ENSG00000167034,NKX3-1,chr8,-,23540440,23540448,protein_coding
ENSG00000167037,SGSM1,chr22,+,25202136,25202203,protein_coding
ENSG00000167065,DUSP18,chr22,-,31063877,31063836,protein_coding
ENSG00000167074,TEF,chr22,+,41763337,41777946,protein_coding
ENSG00000167077,MEI1,chr22,+,42095503,42177372,protein_coding
ENSG00000167080,B4GALNT2,chr17,+,47209822,47210131,protein_coding
ENSG00000167081,PBX3,chr9,+,128509624,128509680,protein_coding
ENSG00000167083,GNGT2,chr17,-,47287936,47287936,protein_coding
ENSG00000167085,PHB,chr17,-,47492267,47492244,protein_coding
ENSG00000167088,SNRPD1,chr18,+,19192228,19192303,protein_coding
ENSG00000167094,TTC16,chr9,+,130478345,130482543,protein_coding
ENSG00000167098,SUN5,chr20,-,31592239,31592239,protein_coding
ENSG00000167100,SAMD14,chr17,-,48207246,48207504,protein_coding
ENSG00000167103,PIP5KL1,chr9,-,130693076,130691077,protein_coding
ENSG00000167104,BPIFB6,chr20,+,31619454,31619454,protein_coding
ENSG00000167105,TMEM92,chr17,+,48348767,48351827,protein_coding
ENSG00000167106,FAM102A,chr9,-,130742792,130743268,protein_coding
ENSG00000167107,ACSF2,chr17,+,48503519,48503612,protein_coding
ENSG00000167110,GOLGA2,chr9,-,131038274,131038231,protein_coding
ENSG00000167112,TRUB2,chr9,-,131085021,131084720,protein_coding
ENSG00000167113,COQ4,chr9,+,131084815,131085118,protein_coding
ENSG00000167114,SLC27A4,chr9,+,131102925,131102834,protein_coding
ENSG00000167118,URM1,chr9,+,131133598,131133654,protein_coding
ENSG00000167123,CERCAM,chr9,+,131174030,131183138,protein_coding
ENSG00000167130,DOLPP1,chr9,+,131843379,131843400,protein_coding
ENSG00000167136,ENDOG,chr9,+,131580753,131580779,protein_coding
ENSG00000167139,TBC1D21,chr15,+,74165949,74165905,protein_coding
ENSG00000167157,PRRX2,chr9,+,132427920,132428023,protein_coding
ENSG00000167165,UGT1A6,chr2,+,234600253,234600348,protein_coding
ENSG00000167173,C15orf39,chr15,+,75487984,75494223,protein_coding
ENSG00000167178,ISLR2,chr15,+,74392652,74422927,protein_coding
ENSG00000167182,SP2,chr17,+,45973516,45973602,protein_coding
ENSG00000167183,PRR15L,chr17,-,46035244,46035249,protein_coding
ENSG00000167186,COQ7,chr16,+,19078921,19078936,protein_coding
ENSG00000167191,GPRC5B,chr16,-,19897489,19896167,protein_coding
ENSG00000167193,CRK,chr17,-,1366456,1359526,protein_coding
ENSG00000167194,C16orf92,chr16,+,30034655,30034718,protein_coding
ENSG00000167195,GOLGA6C,chr15,+,75550940,75550940,protein_coding
ENSG00000167196,FBXO22,chr15,+,76196200,76196277,protein_coding
ENSG00000167202,TBC1D2B,chr15,-,78370066,78370029,protein_coding
ENSG00000167207,NOD2,chr16,+,50727514,50727526,protein_coding
ENSG00000167208,SNX20,chr16,-,50715264,50715210,protein_coding
ENSG00000167210,LOXHD1,chr18,-,44236996,44181380,protein_coding
ENSG00000167216,KATNAL2,chr18,+,44497455,44497565,protein_coding
ENSG00000167220,HDHD2,chr18,-,44676891,44676864,protein_coding
ENSG00000167232,ZNF91,chr19,-,23578362,23578273,protein_coding
ENSG00000167244,IGF2,chr11,-,2162468,2160619,protein_coding
ENSG00000167257,RNF214,chr11,+,117103341,117103411,protein_coding
ENSG00000167258,CDK12,chr17,+,37617764,37617761,protein_coding
ENSG00000167261,DPEP2,chr16,-,68034489,68033387,protein_coding
ENSG00000167264,DUS2,chr16,+,68021649,68057188,protein_coding
ENSG00000167272,POP5,chr12,-,121019201,121019201,protein_coding
ENSG00000167280,ENGASE,chr17,+,77071021,77071021,protein_coding
ENSG00000167281,RBFOX3,chr17,-,77512230,77179766,protein_coding
ENSG00000167283,ATP5L,chr11,+,118271869,118272322,protein_coding
ENSG00000167286,CD3D,chr11,-,118213459,118213370,protein_coding
ENSG00000167291,TBC1D16,chr17,-,78009647,78009671,protein_coding
ENSG00000167302,ENTHD2,chr17,-,79212891,79212855,protein_coding
ENSG00000167306,MYO5B,chr18,-,47721463,47721376,protein_coding
ENSG00000167311,ART5,chr11,-,3663546,3663221,protein_coding
ENSG00000167315,ACAA2,chr18,-,47340330,47339893,protein_coding
ENSG00000167323,STIM1,chr11,+,3875757,3876894,protein_coding
ENSG00000167325,RRM1,chr11,+,4115937,4116070,protein_coding
ENSG00000167332,OR51E2,chr11,-,4719084,4718933,protein_coding
ENSG00000167333,TRIM68,chr11,-,4629489,4629432,protein_coding
ENSG00000167346,MMP26,chr11,+,4726157,4726014,protein_coding
ENSG00000167359,OR51I1,chr11,-,5462744,5462744,protein_coding
ENSG00000167360,OR51Q1,chr11,+,5443341,5443341,protein_coding
ENSG00000167363,FN3K,chr17,+,80693451,80693491,protein_coding
ENSG00000167371,PRRT2,chr16,+,29822703,29823562,protein_coding
ENSG00000167377,ZNF23,chr16,-,71496998,71496126,protein_coding
ENSG00000167378,IRGQ,chr19,-,44100287,44100178,protein_coding
ENSG00000167380,ZNF226,chr19,+,44669226,44669257,protein_coding
ENSG00000167384,ZNF180,chr19,-,45004576,45004572,protein_coding
ENSG00000167393,PPP2R3B,chrX,-,347690,347642,protein_coding
ENSG00000167394,ZNF668,chr16,-,31085641,31085561,protein_coding
ENSG00000167395,ZNF646,chr16,+,31085743,31085746,protein_coding
ENSG00000167397,VKORC1,chr16,-,31107301,31106118,protein_coding
ENSG00000167414,GNG8,chr19,-,47137942,47138180,protein_coding
ENSG00000167419,LPO,chr17,+,56295909,56316062,protein_coding
ENSG00000167434,CA4,chr17,+,58227297,58227334,protein_coding
ENSG00000167447,SMG8,chr17,+,57286761,57287396,protein_coding
ENSG00000167460,TPM4,chr19,+,16177831,16187313,protein_coding
ENSG00000167461,RAB8A,chr19,+,16222439,16222699,protein_coding
ENSG00000167468,GPX4,chr19,+,1103925,1104062,protein_coding
ENSG00000167470,MIDN,chr19,+,1248552,1249887,protein_coding
ENSG00000167476,JSRP1,chr19,-,2269758,2256416,protein_coding
ENSG00000167483,FAM129C,chr19,+,17634110,17638076,protein_coding
ENSG00000167487,KLHL26,chr19,+,18747775,18747838,protein_coding
ENSG00000167491,GATAD2A,chr19,+,19496635,19516596,protein_coding
ENSG00000167508,MVD,chr16,-,88729569,88729499,protein_coding
ENSG00000167513,CDT1,chr16,+,88869621,88871182,protein_coding
ENSG00000167515,TRAPPC2L,chr16,+,88922628,88923537,protein_coding
ENSG00000167522,ANKRD11,chr16,-,89556969,89556969,protein_coding
ENSG00000167523,SPATA33,chr16,+,89724210,89724476,protein_coding
ENSG00000167524,SGK494,chr17,-,26941218,26941218,protein_coding
ENSG00000167525,PROCA1,chr17,-,27038872,27038317,protein_coding
ENSG00000167526,RPL13,chr16,+,89627065,89627090,protein_coding
ENSG00000167528,ZNF641,chr12,-,48745197,48744648,protein_coding
ENSG00000167531,LALBA,chr12,-,48963849,48963849,protein_coding
ENSG00000167535,CACNB3,chr12,+,49207577,49212282,protein_coding
ENSG00000167536,DHRS13,chr17,-,27230089,27229971,protein_coding
ENSG00000167543,TP53I13,chr17,+,27893070,27895731,protein_coding
ENSG00000167548,KMT2D,chr12,-,49453557,49454044,protein_coding
ENSG00000167549,CORO6,chr17,-,27949925,27949930,protein_coding
ENSG00000167550,RHEBL1,chr12,-,49463808,49463696,protein_coding
ENSG00000167552,TUBA1A,chr12,-,49583107,49582863,protein_coding
ENSG00000167553,TUBA1C,chr12,+,49582519,49658865,protein_coding
ENSG00000167554,ZNF610,chr19,+,52839498,52839557,protein_coding
ENSG00000167555,ZNF528,chr19,+,52901102,52901102,protein_coding
ENSG00000167562,ZNF701,chr19,+,53059075,53073540,protein_coding
ENSG00000167565,SERTAD3,chr19,-,40950612,40950242,protein_coding
ENSG00000167566,NCKAP5L,chr12,-,50222533,50222196,protein_coding
ENSG00000167578,RAB4B,chr19,+,41284121,41284152,protein_coding
ENSG00000167580,AQP2,chr12,+,50344524,50344520,protein_coding
ENSG00000167588,GPD1,chr12,+,50497602,50497791,protein_coding
ENSG00000167595,PROSER3,chr19,+,36249044,36249078,protein_coding
ENSG00000167600,CYP2S1,chr19,+,41698954,41699144,protein_coding
ENSG00000167601,AXL,chr19,+,41725108,41725130,protein_coding
ENSG00000167604,NFKBID,chr19,-,36393205,36391442,protein_coding
ENSG00000167608,TMC4,chr19,-,54676944,54676854,protein_coding
ENSG00000167612,ANKRD33,chr12,+,52281744,52281888,protein_coding
ENSG00000167613,LAIR1,chr19,-,54882165,54876538,protein_coding
ENSG00000167614,TTYH1,chr19,+,54926393,54926642,protein_coding
ENSG00000167615,LENG8,chr19,+,54960065,54960378,protein_coding
ENSG00000167617,CDC42EP5,chr19,-,54984411,54984412,protein_coding
ENSG00000167618,LAIR2,chr19,+,55009100,55014100,protein_coding
ENSG00000167619,TMEM145,chr19,+,42817477,42817463,protein_coding
ENSG00000167625,ZNF526,chr19,+,42724423,42724477,protein_coding
ENSG00000167632,TRAPPC9,chr8,-,141468678,141467843,protein_coding
ENSG00000167633,KIR3DL1,chr19,+,55327923,55327923,protein_coding
ENSG00000167634,NLRP7,chr19,-,55477680,55458877,protein_coding
ENSG00000167635,ZNF146,chr19,+,36705504,36706035,protein_coding
ENSG00000167637,ZNF283,chr19,+,44331444,44331526,protein_coding
ENSG00000167641,PPP1R14A,chr19,-,38747231,38747014,protein_coding
ENSG00000167642,SPINT2,chr19,+,38734675,38755213,protein_coding
ENSG00000167644,C19orf33,chr19,+,38794801,38794891,protein_coding
ENSG00000167645,YIF1B,chr19,-,38807913,38806575,protein_coding
ENSG00000167646,DNAAF3,chr19,-,55678090,55677981,protein_coding
ENSG00000167653,PSCA,chr8,+,143751726,143761915,protein_coding
ENSG00000167654,ATCAY,chr19,+,3879862,3880683,protein_coding
ENSG00000167656,LY6D,chr8,-,143868008,143867955,protein_coding
ENSG00000167657,DAPK3,chr19,-,3971121,3971077,protein_coding
ENSG00000167658,EEF2,chr19,-,3985467,3985461,protein_coding
ENSG00000167664,TMIGD2,chr19,-,4302428,4302386,protein_coding
ENSG00000167670,CHAF1A,chr19,+,4402659,4402638,protein_coding
ENSG00000167671,UBXN6,chr19,-,4457819,4457791,protein_coding
ENSG00000167674,CTB-50L17.10,chr19,+,4472284,4472294,protein_coding
ENSG00000167676,PLIN4,chr19,-,4518477,4518498,protein_coding
ENSG00000167680,SEMA6B,chr19,-,4559820,4559730,protein_coding
ENSG00000167685,ZNF444,chr19,+,56643968,56652665,protein_coding
ENSG00000167693,NXN,chr17,-,883010,882985,protein_coding
ENSG00000167695,FAM57A,chr17,+,635652,635836,protein_coding
ENSG00000167699,GLOD4,chr17,-,686630,685520,protein_coding
ENSG00000167700,MFSD3,chr8,+,145734457,145734453,protein_coding
ENSG00000167701,GPT,chr8,+,145728356,145729524,protein_coding
ENSG00000167702,KIFC2,chr8,+,145691426,145691432,protein_coding
ENSG00000167703,SLC43A2,chr17,-,1532180,1532114,protein_coding
ENSG00000167705,RILP,chr17,-,1553371,1552218,protein_coding
ENSG00000167711,SERPINF2,chr17,+,1646130,1646165,protein_coding
ENSG00000167716,WDR81,chr17,+,1619817,1628010,protein_coding
ENSG00000167720,SRR,chr17,+,2206677,2207250,protein_coding
ENSG00000167721,TSR1,chr17,-,2240801,2239748,protein_coding
ENSG00000167723,TRPV3,chr17,-,3461289,3461101,protein_coding
ENSG00000167733,HSD11B1L,chr19,+,5680615,5681063,protein_coding
ENSG00000167740,CYB5D2,chr17,+,4046462,4046996,protein_coding
ENSG00000167741,GGT6,chr17,-,4464113,4463870,protein_coding
ENSG00000167747,C19orf48,chr19,-,51308186,51307851,protein_coding
ENSG00000167748,KLK1,chr19,-,51327043,51327043,protein_coding
ENSG00000167749,KLK4,chr19,-,51413994,51412636,protein_coding
ENSG00000167751,KLK2,chr19,+,51364824,51376695,protein_coding
ENSG00000167754,KLK5,chr19,-,51456349,51456294,protein_coding
ENSG00000167755,KLK6,chr19,-,51472929,51472839,protein_coding
ENSG00000167757,KLK11,chr19,-,51531295,51529872,protein_coding
ENSG00000167759,KLK13,chr19,-,51568371,51568343,protein_coding
ENSG00000167765,AC018755.1,chr19,-,52097630,52097630,protein_coding
ENSG00000167766,ZNF83,chr19,-,53193749,53193749,protein_coding
ENSG00000167767,KRT80,chr12,-,52585784,52585798,protein_coding
ENSG00000167768,KRT1,chr12,-,53074191,53071301,protein_coding
ENSG00000167769,ACER1,chr19,-,6333640,6333604,protein_coding
ENSG00000167770,OTUB1,chr11,+,63753325,63753918,protein_coding
ENSG00000167771,RCOR2,chr11,-,63684316,63684636,protein_coding
ENSG00000167772,ANGPTL4,chr19,+,8428173,8429040,protein_coding
ENSG00000167775,CD320,chr19,-,8373240,8373194,protein_coding
ENSG00000167778,SPRYD3,chr12,-,53473204,53473166,protein_coding
ENSG00000167779,IGFBP6,chr12,+,53491220,53491451,protein_coding
ENSG00000167780,SOAT2,chr12,+,53497302,53497300,protein_coding
ENSG00000167785,ZNF558,chr19,-,8943004,8942980,protein_coding
ENSG00000167791,CABP2,chr11,-,67290899,67290917,protein_coding
ENSG00000167792,NDUFV1,chr11,+,67374323,67374429,protein_coding
ENSG00000167797,CDK2AP2,chr11,-,67276120,67275633,protein_coding
ENSG00000167799,NUDT8,chr11,-,67397401,67397408,protein_coding
ENSG00000167800,TBX10,chr11,-,67407031,67407233,protein_coding
ENSG00000167815,PRDX2,chr19,-,12912673,12912614,protein_coding
ENSG00000167822,OR8J3,chr11,-,55905194,55905194,protein_coding
ENSG00000167825,OR5I1,chr11,-,55703876,55703876,protein_coding
ENSG00000167840,ZNF232,chr17,-,5026411,5015171,protein_coding
ENSG00000167842,MIS12,chr17,+,5389605,5389889,protein_coding
ENSG00000167850,CD300C,chr17,-,72542282,72542252,protein_coding
ENSG00000167851,CD300A,chr17,+,72462555,72462773,protein_coding
ENSG00000167858,TEKT1,chr17,-,6735080,6735048,protein_coding
ENSG00000167861,HID1,chr17,-,72969261,72968826,protein_coding
ENSG00000167862,ICT1,chr17,+,73008765,73008772,protein_coding
ENSG00000167863,ATP5H,chr17,-,73043080,73043059,protein_coding
ENSG00000167874,TMEM88,chr17,+,7758383,7758384,protein_coding
ENSG00000167880,EVPL,chr17,-,74023533,74023387,protein_coding
ENSG00000167881,SRP68,chr17,-,74068734,74068588,protein_coding
ENSG00000167889,MGAT5B,chr17,+,74864538,74864560,protein_coding
ENSG00000167895,TMC8,chr17,+,76126851,76126857,protein_coding
ENSG00000167900,TK1,chr17,-,76183314,76183132,protein_coding
ENSG00000167904,TMEM68,chr8,-,56685966,56685937,protein_coding
ENSG00000167910,CYP7A1,chr8,-,59412795,59412722,protein_coding
ENSG00000167914,GSDMA,chr17,+,38119226,38119257,protein_coding
ENSG00000167916,KRT24,chr17,-,38860002,38860004,protein_coding
ENSG00000167920,TMEM99,chr17,+,38975358,38975397,protein_coding
ENSG00000167925,GHDC,chr17,-,40346550,40346496,protein_coding
ENSG00000167930,FAM234A,chr16,+,284545,284829,protein_coding
ENSG00000167941,SOST,chr17,-,41836156,41836156,protein_coding
ENSG00000167945,PRR25,chr16,+,855443,855443,protein_coding
ENSG00000167962,ZNF598,chr16,-,2059824,2059822,protein_coding
